"Time (CET)","Day-ahead Total Load Forecast [MW] - BZN|CH","Actual Total Load [MW] - BZN|CH"
"18.01.2017 18:00 - 18.01.2017 19:00","9570","9252"
"18.01.2017 19:00 - 18.01.2017 20:00","9888","9329"
"18.01.2017 20:00 - 18.01.2017 21:00","9222","8989"
"18.01.2017 21:00 - 18.01.2017 22:00","9116","8508"
"18.01.2017 22:00 - 18.01.2017 23:00","8739","8160"
"18.01.2017 23:00 - 19.01.2017 00:00","8425","8042"
"19.01.2017 00:00 - 19.01.2017 01:00","8175","7808"
"19.01.2017 01:00 - 19.01.2017 02:00","8032","7665"
"19.01.2017 02:00 - 19.01.2017 03:00","7894","7544"
"19.01.2017 03:00 - 19.01.2017 04:00","7914","7446"
"19.01.2017 04:00 - 19.01.2017 05:00","7599","7584"
"19.01.2017 05:00 - 19.01.2017 06:00","7609","7479"
"19.01.2017 06:00 - 19.01.2017 07:00","8172","7593"
"19.01.2017 07:00 - 19.01.2017 08:00","8828","8189"
"19.01.2017 08:00 - 19.01.2017 09:00","9596","8960"
"19.01.2017 09:00 - 19.01.2017 10:00","9606","9414"
"19.01.2017 10:00 - 19.01.2017 11:00","9602","9480"
"19.01.2017 11:00 - 19.01.2017 12:00","9424","9518"
"19.01.2017 12:00 - 19.01.2017 13:00","9865","9382"
"19.01.2017 13:00 - 19.01.2017 14:00","9662","9148"
"19.01.2017 14:00 - 19.01.2017 15:00","9629","9218"
"19.01.2017 15:00 - 19.01.2017 16:00","9507","9103"
"19.01.2017 16:00 - 19.01.2017 17:00","9588","9027"
"19.01.2017 17:00 - 19.01.2017 18:00","9980","9019"
"19.01.2017 18:00 - 19.01.2017 19:00","9666","9205"
"19.01.2017 19:00 - 19.01.2017 20:00","9439","9286"
"19.01.2017 20:00 - 19.01.2017 21:00","8853","8999"
"19.01.2017 21:00 - 19.01.2017 22:00","9354","8528"
"19.01.2017 22:00 - 19.01.2017 23:00","9333","8137"
"19.01.2017 23:00 - 20.01.2017 00:00","9214","7994"
"20.01.2017 00:00 - 20.01.2017 01:00","8208","7746"
"20.01.2017 01:00 - 20.01.2017 02:00","8519","7666"
"20.01.2017 02:00 - 20.01.2017 03:00","8521","7510"
"20.01.2017 03:00 - 20.01.2017 04:00","8521","7477"
"20.01.2017 04:00 - 20.01.2017 05:00","8318","7508"
"20.01.2017 05:00 - 20.01.2017 06:00","8297","7446"
"20.01.2017 06:00 - 20.01.2017 07:00","8517","7446"
"20.01.2017 07:00 - 20.01.2017 08:00","9694","8078"
"20.01.2017 08:00 - 20.01.2017 09:00","10145","8886"
"20.01.2017 09:00 - 20.01.2017 10:00","10147","9346"
"20.01.2017 10:00 - 20.01.2017 11:00","10146","9492"
"20.01.2017 11:00 - 20.01.2017 12:00","9994","9514"
"20.01.2017 12:00 - 20.01.2017 13:00","9430","9322"
"20.01.2017 13:00 - 20.01.2017 14:00","9414","9148"
"20.01.2017 14:00 - 20.01.2017 15:00","9389","9145"
"20.01.2017 15:00 - 20.01.2017 16:00","9244","8975"
"20.01.2017 16:00 - 20.01.2017 17:00","9277","8816"
"20.01.2017 17:00 - 20.01.2017 18:00","9681","8716"
"20.01.2017 18:00 - 20.01.2017 19:00","10173","9001"
"20.01.2017 19:00 - 20.01.2017 20:00","9897","9073"
"20.01.2017 20:00 - 20.01.2017 21:00","9845","8810"
"20.01.2017 21:00 - 20.01.2017 22:00","8957","8365"
"20.01.2017 22:00 - 20.01.2017 23:00","8699","7931"
"20.01.2017 23:00 - 21.01.2017 00:00","8527","8001"
"21.01.2017 00:00 - 21.01.2017 01:00","8316","7908"
"21.01.2017 01:00 - 21.01.2017 02:00","8001","7737"
"21.01.2017 02:00 - 21.01.2017 03:00","7984","7692"
"21.01.2017 03:00 - 21.01.2017 04:00","8021","7711"
"21.01.2017 04:00 - 21.01.2017 05:00","7863","7583"
"21.01.2017 05:00 - 21.01.2017 06:00","7633","7579"
"21.01.2017 06:00 - 21.01.2017 07:00","7482","7582"
"21.01.2017 07:00 - 21.01.2017 08:00","7441","7580"
"21.01.2017 08:00 - 21.01.2017 09:00","7777","7220"
"21.01.2017 09:00 - 21.01.2017 10:00","7988","7627"
"21.01.2017 10:00 - 21.01.2017 11:00","7962","7960"
"21.01.2017 11:00 - 21.01.2017 12:00","7963","8020"
"21.01.2017 12:00 - 21.01.2017 13:00","8129","7911"
"21.01.2017 13:00 - 21.01.2017 14:00","7977","7961"
"21.01.2017 14:00 - 21.01.2017 15:00","7893","7922"
"21.01.2017 15:00 - 21.01.2017 16:00","7195","8334"
"21.01.2017 16:00 - 21.01.2017 17:00","7263","8658"
"21.01.2017 17:00 - 21.01.2017 18:00","7964","8624"
"21.01.2017 18:00 - 21.01.2017 19:00","8614","8358"
"21.01.2017 19:00 - 21.01.2017 20:00","8698","8423"
"21.01.2017 20:00 - 21.01.2017 21:00","8673","8185"
"21.01.2017 21:00 - 21.01.2017 22:00","7922","7806"
"21.01.2017 22:00 - 21.01.2017 23:00","7913","7603"
"21.01.2017 23:00 - 22.01.2017 00:00","7978","7613"
"22.01.2017 00:00 - 22.01.2017 01:00","8202","7622"
"22.01.2017 01:00 - 22.01.2017 02:00","7852","7587"
"22.01.2017 02:00 - 22.01.2017 03:00","8148","7824"
"22.01.2017 03:00 - 22.01.2017 04:00","8279","7903"
"22.01.2017 04:00 - 22.01.2017 05:00","7793","7963"
"22.01.2017 05:00 - 22.01.2017 06:00","7572","7720"
"22.01.2017 06:00 - 22.01.2017 07:00","7469","7717"
"22.01.2017 07:00 - 22.01.2017 08:00","7816","7615"
"22.01.2017 08:00 - 22.01.2017 09:00","7701","7608"
"22.01.2017 09:00 - 22.01.2017 10:00","7567","7790"
"22.01.2017 10:00 - 22.01.2017 11:00","7894","7987"
"22.01.2017 11:00 - 22.01.2017 12:00","7615","7852"
"22.01.2017 12:00 - 22.01.2017 13:00","7713","7763"
"22.01.2017 13:00 - 22.01.2017 14:00","7458","7865"
"22.01.2017 14:00 - 22.01.2017 15:00","7281","7967"
"22.01.2017 15:00 - 22.01.2017 16:00","7118","8056"
"22.01.2017 16:00 - 22.01.2017 17:00","7299","8031"
"22.01.2017 17:00 - 22.01.2017 18:00","7927","8316"
"22.01.2017 18:00 - 22.01.2017 19:00","8137","8497"
"22.01.2017 19:00 - 22.01.2017 20:00","8120","8159"
"22.01.2017 20:00 - 22.01.2017 21:00","8168","8035"
"22.01.2017 21:00 - 22.01.2017 22:00","8150","7740"
"22.01.2017 22:00 - 22.01.2017 23:00","8317","7486"
"22.01.2017 23:00 - 23.01.2017 00:00","8551","7398"
"23.01.2017 00:00 - 23.01.2017 01:00","8058","7557"
"23.01.2017 01:00 - 23.01.2017 02:00","8221","7978"
"23.01.2017 02:00 - 23.01.2017 03:00","8216","8139"
"23.01.2017 03:00 - 23.01.2017 04:00","8140","8072"
"23.01.2017 04:00 - 23.01.2017 05:00","8207","8002"
"23.01.2017 05:00 - 23.01.2017 06:00","8138","7889"
"23.01.2017 06:00 - 23.01.2017 07:00","8850","8380"
"23.01.2017 07:00 - 23.01.2017 08:00","9583","8223"
"23.01.2017 08:00 - 23.01.2017 09:00","9874","8949"
"23.01.2017 09:00 - 23.01.2017 10:00","9875","9447"
"23.01.2017 10:00 - 23.01.2017 11:00","9874","9502"
"23.01.2017 11:00 - 23.01.2017 12:00","9717","9582"
"23.01.2017 12:00 - 23.01.2017 13:00","9170","9397"
"23.01.2017 13:00 - 23.01.2017 14:00","9158","9114"
"23.01.2017 14:00 - 23.01.2017 15:00","9434","9203"
"23.01.2017 15:00 - 23.01.2017 16:00","9467","9053"
"23.01.2017 16:00 - 23.01.2017 17:00","9640","8931"
"23.01.2017 17:00 - 23.01.2017 18:00","9613","8892"
"23.01.2017 18:00 - 23.01.2017 19:00","9885","9107"
"23.01.2017 19:00 - 23.01.2017 20:00","9826","9321"
"23.01.2017 20:00 - 23.01.2017 21:00","9579","9011"
"23.01.2017 21:00 - 23.01.2017 22:00","9161","8559"
"23.01.2017 22:00 - 23.01.2017 23:00","9162","8169"
"23.01.2017 23:00 - 24.01.2017 00:00","8785","7957"
"24.01.2017 00:00 - 24.01.2017 01:00","8727","7717"
"24.01.2017 01:00 - 24.01.2017 02:00","8285","7693"
"24.01.2017 02:00 - 24.01.2017 03:00","8153","7712"
"24.01.2017 03:00 - 24.01.2017 04:00","8175","7837"
"24.01.2017 04:00 - 24.01.2017 05:00","8334","7804"
"24.01.2017 05:00 - 24.01.2017 06:00","8331","7685"
"24.01.2017 06:00 - 24.01.2017 07:00","8747","7636"
"24.01.2017 07:00 - 24.01.2017 08:00","9696","8282"
"24.01.2017 08:00 - 24.01.2017 09:00","9892","9066"
"24.01.2017 09:00 - 24.01.2017 10:00","9833","9544"
"24.01.2017 10:00 - 24.01.2017 11:00","9824","9607"
"24.01.2017 11:00 - 24.01.2017 12:00","9800","9670"
"24.01.2017 12:00 - 24.01.2017 13:00","9604","9468"
"24.01.2017 13:00 - 24.01.2017 14:00","9372","9262"
"24.01.2017 14:00 - 24.01.2017 15:00","9618","9331"
"24.01.2017 15:00 - 24.01.2017 16:00","9642","9213"
"24.01.2017 16:00 - 24.01.2017 17:00","9699","9139"
"24.01.2017 17:00 - 24.01.2017 18:00","9728","9154"
"24.01.2017 18:00 - 24.01.2017 19:00","9771","9264"
"24.01.2017 19:00 - 24.01.2017 20:00","9923","9388"
"24.01.2017 20:00 - 24.01.2017 21:00","9674","9060"
"24.01.2017 21:00 - 24.01.2017 22:00","9022","8580"
"24.01.2017 22:00 - 24.01.2017 23:00","9228","8201"
"24.01.2017 23:00 - 25.01.2017 00:00","8805","8321"
"25.01.2017 00:00 - 25.01.2017 01:00","8211","8164"
"25.01.2017 01:00 - 25.01.2017 02:00","8375","8344"
"25.01.2017 02:00 - 25.01.2017 03:00","8429","8515"
"25.01.2017 03:00 - 25.01.2017 04:00","8458","8396"
"25.01.2017 04:00 - 25.01.2017 05:00","8123","8369"
"25.01.2017 05:00 - 25.01.2017 06:00","8093","8374"
"25.01.2017 06:00 - 25.01.2017 07:00","8543","8339"
"25.01.2017 07:00 - 25.01.2017 08:00","9520","8487"
"25.01.2017 08:00 - 25.01.2017 09:00","9590","9270"
"25.01.2017 09:00 - 25.01.2017 10:00","9562","9759"
"25.01.2017 10:00 - 25.01.2017 11:00","9550","9846"
"25.01.2017 11:00 - 25.01.2017 12:00","9693","10912"
"25.01.2017 12:00 - 25.01.2017 13:00","9730","9745"
"25.01.2017 13:00 - 25.01.2017 14:00","9278","9589"
"25.01.2017 14:00 - 25.01.2017 15:00","9145","9615"
"25.01.2017 15:00 - 25.01.2017 16:00","9237","9495"
"25.01.2017 16:00 - 25.01.2017 17:00","9098","9368"
"25.01.2017 17:00 - 25.01.2017 18:00","9828","9347"
"25.01.2017 18:00 - 25.01.2017 19:00","9693","9481"
"25.01.2017 19:00 - 25.01.2017 20:00","9794","9662"
"25.01.2017 20:00 - 25.01.2017 21:00","9836","9341"
"25.01.2017 21:00 - 25.01.2017 22:00","9542","8883"
"25.01.2017 22:00 - 25.01.2017 23:00","9349","8499"
"25.01.2017 23:00 - 26.01.2017 00:00","8980","8398"
"26.01.2017 00:00 - 26.01.2017 01:00","8007","8191"
"26.01.2017 01:00 - 26.01.2017 02:00","8621","8248"
"26.01.2017 02:00 - 26.01.2017 03:00","8715","8366"
"26.01.2017 03:00 - 26.01.2017 04:00","8730","8356"
"26.01.2017 04:00 - 26.01.2017 05:00","8611","8389"
"26.01.2017 05:00 - 26.01.2017 06:00","8459","8135"
"26.01.2017 06:00 - 26.01.2017 07:00","9179","8293"
"26.01.2017 07:00 - 26.01.2017 08:00","9966","8494"
"26.01.2017 08:00 - 26.01.2017 09:00","10005","9329"
"26.01.2017 09:00 - 26.01.2017 10:00","9871","9794"
"26.01.2017 10:00 - 26.01.2017 11:00","9434","9869"
"26.01.2017 11:00 - 26.01.2017 12:00","9334","9895"
"26.01.2017 12:00 - 26.01.2017 13:00","8775","9705"
"26.01.2017 13:00 - 26.01.2017 14:00","9096","9444"
"26.01.2017 14:00 - 26.01.2017 15:00","8858","9471"
"26.01.2017 15:00 - 26.01.2017 16:00","9035","9318"
"26.01.2017 16:00 - 26.01.2017 17:00","8952","9196"
"26.01.2017 17:00 - 26.01.2017 18:00","8913","9238"
"26.01.2017 18:00 - 26.01.2017 19:00","9084","9419"
"26.01.2017 19:00 - 26.01.2017 20:00","9109","9647"
"26.01.2017 20:00 - 26.01.2017 21:00","9390","9331"
"26.01.2017 21:00 - 26.01.2017 22:00","9163","8820"
"26.01.2017 22:00 - 26.01.2017 23:00","9099","8418"
"26.01.2017 23:00 - 27.01.2017 00:00","8349","8289"
"27.01.2017 00:00 - 27.01.2017 01:00","8439","8047"
"27.01.2017 01:00 - 27.01.2017 02:00","8241","7843"
"27.01.2017 02:00 - 27.01.2017 03:00","8576","8112"
"27.01.2017 03:00 - 27.01.2017 04:00","8303","8091"
"27.01.2017 04:00 - 27.01.2017 05:00","8772","8314"
"27.01.2017 05:00 - 27.01.2017 06:00","8557","8351"
"27.01.2017 06:00 - 27.01.2017 07:00","8822","8345"
"27.01.2017 07:00 - 27.01.2017 08:00","9466","8606"
"27.01.2017 08:00 - 27.01.2017 09:00","9112","9198"
"27.01.2017 09:00 - 27.01.2017 10:00","9103","9606"
"27.01.2017 10:00 - 27.01.2017 11:00","9182","9626"
"27.01.2017 11:00 - 27.01.2017 12:00","9030","9602"
"27.01.2017 12:00 - 27.01.2017 13:00","9107","9367"
"27.01.2017 13:00 - 27.01.2017 14:00","9140","9082"
"27.01.2017 14:00 - 27.01.2017 15:00","8694","8978"
"27.01.2017 15:00 - 27.01.2017 16:00","8988","8786"
"27.01.2017 16:00 - 27.01.2017 17:00","8836","8681"
"27.01.2017 17:00 - 27.01.2017 18:00","8941","8627"
"27.01.2017 18:00 - 27.01.2017 19:00","8927","8952"
"27.01.2017 19:00 - 27.01.2017 20:00","9331","9189"
"27.01.2017 20:00 - 27.01.2017 21:00","8774","8867"
"27.01.2017 21:00 - 27.01.2017 22:00","8810","8381"
"27.01.2017 22:00 - 27.01.2017 23:00","8682","8173"
"27.01.2017 23:00 - 28.01.2017 00:00","8741","8119"
"28.01.2017 00:00 - 28.01.2017 01:00","8695","8063"
"28.01.2017 01:00 - 28.01.2017 02:00","8086","7699"
"28.01.2017 02:00 - 28.01.2017 03:00","8065","8147"
"28.01.2017 03:00 - 28.01.2017 04:00","7997","8184"
"28.01.2017 04:00 - 28.01.2017 05:00","8229","8228"
"28.01.2017 05:00 - 28.01.2017 06:00","7742","8014"
"28.01.2017 06:00 - 28.01.2017 07:00","7601","7979"
"28.01.2017 07:00 - 28.01.2017 08:00","7555","8040"
"28.01.2017 08:00 - 28.01.2017 09:00","7817","7919"
"28.01.2017 09:00 - 28.01.2017 10:00","8150","7868"
"28.01.2017 10:00 - 28.01.2017 11:00","8203","7837"
"28.01.2017 11:00 - 28.01.2017 12:00","8268","7753"
"28.01.2017 12:00 - 28.01.2017 13:00","8269","7752"
"28.01.2017 13:00 - 28.01.2017 14:00","8463","7980"
"28.01.2017 14:00 - 28.01.2017 15:00","8226","8076"
"28.01.2017 15:00 - 28.01.2017 16:00","7711","8524"
"28.01.2017 16:00 - 28.01.2017 17:00","7771","8275"
"28.01.2017 17:00 - 28.01.2017 18:00","8127","8360"
"28.01.2017 18:00 - 28.01.2017 19:00","8384","7970"
"28.01.2017 19:00 - 28.01.2017 20:00","8407","8169"
"28.01.2017 20:00 - 28.01.2017 21:00","7884","7958"
"28.01.2017 21:00 - 28.01.2017 22:00","7843","7640"
"28.01.2017 22:00 - 28.01.2017 23:00","7588","7761"
"28.01.2017 23:00 - 29.01.2017 00:00","8256","7911"
"29.01.2017 00:00 - 29.01.2017 01:00","7700","7408"
"29.01.2017 01:00 - 29.01.2017 02:00","7648","7334"
"29.01.2017 02:00 - 29.01.2017 03:00","7613","7341"
"29.01.2017 03:00 - 29.01.2017 04:00","7639","7481"
"29.01.2017 04:00 - 29.01.2017 05:00","7539","7758"
"29.01.2017 05:00 - 29.01.2017 06:00","7911","7668"
"29.01.2017 06:00 - 29.01.2017 07:00","7645","7643"
"29.01.2017 07:00 - 29.01.2017 08:00","7485","7449"
"29.01.2017 08:00 - 29.01.2017 09:00","7461","7452"
"29.01.2017 09:00 - 29.01.2017 10:00","7677","7634"
"29.01.2017 10:00 - 29.01.2017 11:00","7583","7710"
"29.01.2017 11:00 - 29.01.2017 12:00","7706","7395"
"29.01.2017 12:00 - 29.01.2017 13:00","7288","7427"
"29.01.2017 13:00 - 29.01.2017 14:00","7229","7399"
"29.01.2017 14:00 - 29.01.2017 15:00","7182","7620"
"29.01.2017 15:00 - 29.01.2017 16:00","7438","7639"
"29.01.2017 16:00 - 29.01.2017 17:00","7412","7600"
"29.01.2017 17:00 - 29.01.2017 18:00","7774","7702"
"29.01.2017 18:00 - 29.01.2017 19:00","8146","7777"
"29.01.2017 19:00 - 29.01.2017 20:00","8165","7779"
"29.01.2017 20:00 - 29.01.2017 21:00","8427","7683"
"29.01.2017 21:00 - 29.01.2017 22:00","8265","7465"
"29.01.2017 22:00 - 29.01.2017 23:00","7910","7333"
"29.01.2017 23:00 - 30.01.2017 00:00","7841","7456"
"30.01.2017 00:00 - 30.01.2017 01:00","7401","7580"
"30.01.2017 01:00 - 30.01.2017 02:00","7604","7635"
"30.01.2017 02:00 - 30.01.2017 03:00","7592","7700"
"30.01.2017 03:00 - 30.01.2017 04:00","7654","7740"
"30.01.2017 04:00 - 30.01.2017 05:00","7619","7729"
"30.01.2017 05:00 - 30.01.2017 06:00","7670","7611"
"30.01.2017 06:00 - 30.01.2017 07:00","8443","8018"
"30.01.2017 07:00 - 30.01.2017 08:00","9300","8254"
"30.01.2017 08:00 - 30.01.2017 09:00","9653","8654"
"30.01.2017 09:00 - 30.01.2017 10:00","9488","9118"
"30.01.2017 10:00 - 30.01.2017 11:00","9500","9110"
"30.01.2017 11:00 - 30.01.2017 12:00","9505","9142"
"30.01.2017 12:00 - 30.01.2017 13:00","9497","9102"
"30.01.2017 13:00 - 30.01.2017 14:00","9628","8833"
"30.01.2017 14:00 - 30.01.2017 15:00","9529","8901"
"30.01.2017 15:00 - 30.01.2017 16:00","9204","8846"
"30.01.2017 16:00 - 30.01.2017 17:00","9376","8800"
"30.01.2017 17:00 - 30.01.2017 18:00","9513","8841"
"30.01.2017 18:00 - 30.01.2017 19:00","9280","8967"
"30.01.2017 19:00 - 30.01.2017 20:00","9430","9042"
"30.01.2017 20:00 - 30.01.2017 21:00","8972","8652"
"30.01.2017 21:00 - 30.01.2017 22:00","8733","8130"
"30.01.2017 22:00 - 30.01.2017 23:00","8617","7693"
"30.01.2017 23:00 - 31.01.2017 00:00","8803","7471"
"31.01.2017 00:00 - 31.01.2017 01:00","7857","7055"
"31.01.2017 01:00 - 31.01.2017 02:00","7443","6876"
"31.01.2017 02:00 - 31.01.2017 03:00","7405","6983"
"31.01.2017 03:00 - 31.01.2017 04:00","7378","7088"
"31.01.2017 04:00 - 31.01.2017 05:00","7384","7644"
"31.01.2017 05:00 - 31.01.2017 06:00","7399","7613"
"31.01.2017 06:00 - 31.01.2017 07:00","8012","7606"
"31.01.2017 07:00 - 31.01.2017 08:00","9177","7677"
"31.01.2017 08:00 - 31.01.2017 09:00","9544","8478"
"31.01.2017 09:00 - 31.01.2017 10:00","9574","8927"
"31.01.2017 10:00 - 31.01.2017 11:00","9295","8962"
"31.01.2017 11:00 - 31.01.2017 12:00","9430","9093"
"31.01.2017 12:00 - 31.01.2017 13:00","9258","9118"
"31.01.2017 13:00 - 31.01.2017 14:00","9243","8806"
"31.01.2017 14:00 - 31.01.2017 15:00","9126","8850"
"31.01.2017 15:00 - 31.01.2017 16:00","9137","8769"
"31.01.2017 16:00 - 31.01.2017 17:00","9114","8690"
"31.01.2017 17:00 - 31.01.2017 18:00","9031","8723"
"31.01.2017 18:00 - 31.01.2017 19:00","9529","8789"
"31.01.2017 19:00 - 31.01.2017 20:00","9457","8882"
"31.01.2017 20:00 - 31.01.2017 21:00","8772","8470"
"31.01.2017 21:00 - 31.01.2017 22:00","8036","7948"
"31.01.2017 22:00 - 31.01.2017 23:00","8207","7505"
"31.01.2017 23:00 - 01.02.2017 00:00","7436","7335"
"01.02.2017 00:00 - 01.02.2017 01:00","7324","7335"
"01.02.2017 01:00 - 01.02.2017 02:00","7375","7360"
"01.02.2017 02:00 - 01.02.2017 03:00","7375","7597"
"01.02.2017 03:00 - 01.02.2017 04:00","7209","7323"
"01.02.2017 04:00 - 01.02.2017 05:00","7377","7456"
"01.02.2017 05:00 - 01.02.2017 06:00","7219","7407"
"01.02.2017 06:00 - 01.02.2017 07:00","8130","7719"
"01.02.2017 07:00 - 01.02.2017 08:00","9073","7995"
"01.02.2017 08:00 - 01.02.2017 09:00","9517","8144"
"01.02.2017 09:00 - 01.02.2017 10:00","9295","8469"
"01.02.2017 10:00 - 01.02.2017 11:00","9406","8524"
"01.02.2017 11:00 - 01.02.2017 12:00","9220","8518"
"01.02.2017 12:00 - 01.02.2017 13:00","9202","8434"
"01.02.2017 13:00 - 01.02.2017 14:00","8231","8130"
"01.02.2017 14:00 - 01.02.2017 15:00","8850","8006"
"01.02.2017 15:00 - 01.02.2017 16:00","8836","7754"
"01.02.2017 16:00 - 01.02.2017 17:00","8987","7728"
"01.02.2017 17:00 - 01.02.2017 18:00","9136","7744"
"01.02.2017 18:00 - 01.02.2017 19:00","9255","7952"
"01.02.2017 19:00 - 01.02.2017 20:00","9176","8317"
"01.02.2017 20:00 - 01.02.2017 21:00","9343","8024"
"01.02.2017 21:00 - 01.02.2017 22:00","7827","7542"
"01.02.2017 22:00 - 01.02.2017 23:00","8026","7452"
"01.02.2017 23:00 - 02.02.2017 00:00","7617","7513"
"02.02.2017 00:00 - 02.02.2017 01:00","7492","7528"
"02.02.2017 01:00 - 02.02.2017 02:00","7312","7345"
"02.02.2017 02:00 - 02.02.2017 03:00","7292","7512"
"02.02.2017 03:00 - 02.02.2017 04:00","7252","7450"
"02.02.2017 04:00 - 02.02.2017 05:00","7347","7443"
"02.02.2017 05:00 - 02.02.2017 06:00","7208","7304"
"02.02.2017 06:00 - 02.02.2017 07:00","7977","7668"
"02.02.2017 07:00 - 02.02.2017 08:00","9024","7365"
"02.02.2017 08:00 - 02.02.2017 09:00","9076","8083"
"02.02.2017 09:00 - 02.02.2017 10:00","8956","8450"
"02.02.2017 10:00 - 02.02.2017 11:00","8916","8450"
"02.02.2017 11:00 - 02.02.2017 12:00","8881","8452"
"02.02.2017 12:00 - 02.02.2017 13:00","8792","8408"
"02.02.2017 13:00 - 02.02.2017 14:00","8404","8123"
"02.02.2017 14:00 - 02.02.2017 15:00","8440","8176"
"02.02.2017 15:00 - 02.02.2017 16:00","8761","7885"
"02.02.2017 16:00 - 02.02.2017 17:00","8910","7800"
"02.02.2017 17:00 - 02.02.2017 18:00","8395","7831"
"02.02.2017 18:00 - 02.02.2017 19:00","8873","7995"
"02.02.2017 19:00 - 02.02.2017 20:00","8734","8327"
"02.02.2017 20:00 - 02.02.2017 21:00","8918","8053"
"02.02.2017 21:00 - 02.02.2017 22:00","8597","7611"
"02.02.2017 22:00 - 02.02.2017 23:00","7908","7371"
"02.02.2017 23:00 - 03.02.2017 00:00","7364","7532"
"03.02.2017 00:00 - 03.02.2017 01:00","7154","7465"
"03.02.2017 01:00 - 03.02.2017 02:00","7503","7612"
"03.02.2017 02:00 - 03.02.2017 03:00","7434","7528"
"03.02.2017 03:00 - 03.02.2017 04:00","7269","7485"
"03.02.2017 04:00 - 03.02.2017 05:00","7506","7482"
"03.02.2017 05:00 - 03.02.2017 06:00","7429","7293"
"03.02.2017 06:00 - 03.02.2017 07:00","7815","7621"
"03.02.2017 07:00 - 03.02.2017 08:00","8843","7412"
"03.02.2017 08:00 - 03.02.2017 09:00","9182","7932"
"03.02.2017 09:00 - 03.02.2017 10:00","9345","8366"
"03.02.2017 10:00 - 03.02.2017 11:00","9483","8415"
"03.02.2017 11:00 - 03.02.2017 12:00","9245","8554"
"03.02.2017 12:00 - 03.02.2017 13:00","8619","8472"
"03.02.2017 13:00 - 03.02.2017 14:00","8988","8170"
"03.02.2017 14:00 - 03.02.2017 15:00","9026","8335"
"03.02.2017 15:00 - 03.02.2017 16:00","8861","8120"
"03.02.2017 16:00 - 03.02.2017 17:00","8696","7763"
"03.02.2017 17:00 - 03.02.2017 18:00","8795","7811"
"03.02.2017 18:00 - 03.02.2017 19:00","9090","7936"
"03.02.2017 19:00 - 03.02.2017 20:00","8621","8103"
"03.02.2017 20:00 - 03.02.2017 21:00","8757","7829"
"03.02.2017 21:00 - 03.02.2017 22:00","7591","7767"
"03.02.2017 22:00 - 03.02.2017 23:00","7692","7509"
"03.02.2017 23:00 - 04.02.2017 00:00","7189","7598"
"04.02.2017 00:00 - 04.02.2017 01:00","7471","7590"
"04.02.2017 01:00 - 04.02.2017 02:00","7619","7345"
"04.02.2017 02:00 - 04.02.2017 03:00","6968","7285"
"04.02.2017 03:00 - 04.02.2017 04:00","7671","7284"
"04.02.2017 04:00 - 04.02.2017 05:00","7327","7247"
"04.02.2017 05:00 - 04.02.2017 06:00","7142","6992"
"04.02.2017 06:00 - 04.02.2017 07:00","6834","7114"
"04.02.2017 07:00 - 04.02.2017 08:00","6909","7246"
"04.02.2017 08:00 - 04.02.2017 09:00","7120","7067"
"04.02.2017 09:00 - 04.02.2017 10:00","8038","7110"
"04.02.2017 10:00 - 04.02.2017 11:00","7725","7424"
"04.02.2017 11:00 - 04.02.2017 12:00","7515","7622"
"04.02.2017 12:00 - 04.02.2017 13:00","7656","7567"
"04.02.2017 13:00 - 04.02.2017 14:00","7261","7605"
"04.02.2017 14:00 - 04.02.2017 15:00","7316","7800"
"04.02.2017 15:00 - 04.02.2017 16:00","7395","7951"
"04.02.2017 16:00 - 04.02.2017 17:00","7634","7933"
"04.02.2017 17:00 - 04.02.2017 18:00","7497","7928"
"04.02.2017 18:00 - 04.02.2017 19:00","7961","7928"
"04.02.2017 19:00 - 04.02.2017 20:00","8390","7911"
"04.02.2017 20:00 - 04.02.2017 21:00","7101","7728"
"04.02.2017 21:00 - 04.02.2017 22:00","7275","7589"
"04.02.2017 22:00 - 04.02.2017 23:00","7275","7547"
"04.02.2017 23:00 - 05.02.2017 00:00","7095","7553"
"05.02.2017 00:00 - 05.02.2017 01:00","7087","7520"
"05.02.2017 01:00 - 05.02.2017 02:00","7581","7409"
"05.02.2017 02:00 - 05.02.2017 03:00","7372","7203"
"05.02.2017 03:00 - 05.02.2017 04:00","7374","7224"
"05.02.2017 04:00 - 05.02.2017 05:00","7082","7125"
"05.02.2017 05:00 - 05.02.2017 06:00","6861","7030"
"05.02.2017 06:00 - 05.02.2017 07:00","7261","7037"
"05.02.2017 07:00 - 05.02.2017 08:00","6814","6836"
"05.02.2017 08:00 - 05.02.2017 09:00","7004","6837"
"05.02.2017 09:00 - 05.02.2017 10:00","7355","6950"
"05.02.2017 10:00 - 05.02.2017 11:00","7346","7168"
"05.02.2017 11:00 - 05.02.2017 12:00","7264","7373"
"05.02.2017 12:00 - 05.02.2017 13:00","6817","7429"
"05.02.2017 13:00 - 05.02.2017 14:00","7177","7732"
"05.02.2017 14:00 - 05.02.2017 15:00","7191","7655"
"05.02.2017 15:00 - 05.02.2017 16:00","6721","7508"
"05.02.2017 16:00 - 05.02.2017 17:00","7076","7417"
"05.02.2017 17:00 - 05.02.2017 18:00","6974","7594"
"05.02.2017 18:00 - 05.02.2017 19:00","7532","7665"
"05.02.2017 19:00 - 05.02.2017 20:00","7910","7834"
"05.02.2017 20:00 - 05.02.2017 21:00","7773","7641"
